PARTITION_DATE,AGENT_ID,HOST,BLOCKED,DEAD,IDLE,PAGING,RUNNING,SLEEPING,STOPPED,TOTAL,TOTAL_THREADS,UNKNOWN,ZOMBIES
20181102144420,fsec01_007,fsec01,,,,,,501.0,,501.0,2674.0,,
20181102145520,iris-d03_023,iris-d03,,,,,,439.0,,439.0,1159.0,,
20181102143910,nv-acc-02_016,nv-acc-02,,,,,1.0,315.0,,316.0,539.0,,
20181102144840,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102144840,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102144840,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,681.0,,
20181102144840,KVMHost01_013,KVMHost01,,,,,,875.0,,875.0,1149.0,,
20181102144840,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102144840,WIKI_005,WIKI,,,,,,168.0,,168.0,209.0,,
20181102144840,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102144840,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102144840,ivytest_018,ivytest,,,,,3.0,551.0,,554.0,2338.0,,
20181102144840,KVMHost02_014,KVMHost02,,,,,,556.0,,557.0,1176.0,,1.0
20181102144840,iris-client_020,iris-client,,,,,,821.0,,821.0,3419.0,,
20181102144840,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102144850,demo_data_02,gcs3,,,,,,302.0,,302.0,701.0,,
20181102144850,demo_data_03,gcs4,,,,,,305.0,,305.0,735.0,,
20181102144850,demo_data_09,iris-m01,,,,,,417.0,,417.0,946.0,,
20181102144850,demo_data_06,gcs7,,,,,,307.0,,307.0,730.0,,
20181102144850,demo_data_01,gcs2,,,,,,310.0,,310.0,806.0,,
20181102144850,demo_data_08,mhost7,,,,,,419.0,,419.0,1142.0,,
20181102144850,demo_data_07,mhost6,,,,,,415.0,,415.0,1022.0,,
20181102144850,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102144850,demo_data_05,gcs6,,,,,,301.0,,301.0,675.0,,
20181102144850,demo_data_04,gcs5,,,,,,315.0,,315.0,812.0,,
20181102144910,gaia-master_001,add-m01,,,,,,310.0,,315.0,3592.0,,5.0
20181102144550,fsec02_008,fsec02,,,,,,241.0,,241.0,553.0,,
20181102144920,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1910.0,,7.0
20181102144110,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102144740,fsec03_012,fsec03,,,,,,233.0,,233.0,515.0,,
20181102144940,gaia-slave1_002,gaia-slave1,,,,,,284.0,,292.0,2060.0,,8.0
20181102144510,NetMon_004,NetMon,,,,,,266.0,,266.0,368.0,,
20181102145150,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102144930,nv-acc-01_015,nv-acc-01,,,,,1.0,332.0,,333.0,1102.0,,
20181102144430,fsec01_007,fsec01,,,,,,499.0,,499.0,2672.0,,
20181102145530,iris-d03_023,iris-d03,,,,,,438.0,,438.0,1168.0,,
20181102143920,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,539.0,,
20181102144850,hadoop03_011,hadoop03,,,,,1.0,243.0,,244.0,356.0,,
20181102144850,KVMHost02_014,KVMHost02,,,,,1.0,555.0,,557.0,1169.0,,1.0
20181102144850,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102144850,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,672.0,,
20181102144850,KVMHost01_013,KVMHost01,,,,,,875.0,,875.0,1180.0,,
20181102144850,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102144850,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102144850,WIKI_005,WIKI,,,,,,168.0,,168.0,209.0,,
20181102144850,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102144850,iris-client_020,iris-client,,,,,,821.0,,821.0,3417.0,,
20181102144850,ivytest_018,ivytest,,,,,1.0,553.0,,554.0,2338.0,,
20181102144850,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102144900,demo_data_02,gcs3,,,,,,302.0,,302.0,702.0,,
20181102144900,demo_data_07,mhost6,,,,,1.0,414.0,,415.0,1022.0,,
20181102144900,demo_data_01,gcs2,,,,,,310.0,,310.0,806.0,,
20181102144900,demo_data_09,iris-m01,,,,,,417.0,,417.0,946.0,,
20181102144900,demo_data_03,gcs4,,,,,1.0,304.0,,305.0,735.0,,
20181102144900,demo_data_06,gcs7,,,,,1.0,306.0,,307.0,730.0,,
20181102144900,demo_data_08,mhost7,,,,,,419.0,,419.0,1141.0,,
20181102144900,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102144900,demo_data_04,gcs5,,,,,1.0,314.0,,315.0,812.0,,
20181102144900,demo_data_05,gcs6,,,,,,301.0,,301.0,675.0,,
20181102144920,gaia-master_001,add-m01,,,,,,310.0,,315.0,3592.0,,5.0
20181102144600,fsec02_008,fsec02,,,,,1.0,240.0,,241.0,553.0,,
20181102144930,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1910.0,,7.0
20181102144120,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102144750,fsec03_012,fsec03,,,,,,233.0,,233.0,515.0,,
20181102144950,gaia-slave1_002,gaia-slave1,,,,,,284.0,,292.0,2060.0,,8.0
20181102144520,NetMon_004,NetMon,,,,,,266.0,,266.0,368.0,,
20181102145200,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102144940,nv-acc-01_015,nv-acc-01,,,,,,333.0,,333.0,1101.0,,
20181102144440,fsec01_007,fsec01,,,,,,497.0,,497.0,2670.0,,
20181102145540,iris-d03_023,iris-d03,,,,,,438.0,,438.0,1175.0,,
20181102143930,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,539.0,,
20181102144900,KVMHost02_014,KVMHost02,,,,,1.0,555.0,,557.0,1179.0,,1.0
20181102144900,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102144900,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102144900,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,669.0,,
20181102144900,iris-client_020,iris-client,,,,,,821.0,,821.0,3417.0,,
20181102144900,KVMHost01_013,KVMHost01,,,,,2.0,873.0,,875.0,1172.0,,
20181102144900,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102144900,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102144900,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102144900,ivytest_018,ivytest,,,,,,551.0,,551.0,2335.0,,
20181102144900,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102144900,WIKI_005,WIKI,,,,,,168.0,,168.0,209.0,,
20181102144910,demo_data_02,gcs3,,,,,,303.0,,303.0,703.0,,
20181102144910,demo_data_01,gcs2,,,,,,309.0,,309.0,806.0,,
20181102144910,demo_data_07,mhost6,,,,,,415.0,,415.0,1022.0,,
20181102144910,demo_data_03,gcs4,,,,,,305.0,,305.0,735.0,,
20181102144910,demo_data_06,gcs7,,,,,,310.0,,310.0,899.0,,
20181102144910,demo_data_08,mhost7,,,,,,419.0,,419.0,1141.0,,
20181102144910,demo_data_09,iris-m01,,,,,,416.0,,416.0,945.0,,
20181102144910,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102144910,demo_data_05,gcs6,,,,,,301.0,,301.0,675.0,,
20181102144910,demo_data_04,gcs5,,,,,,316.0,,316.0,813.0,,
20181102144930,gaia-master_001,add-m01,,,,,,310.0,,315.0,3593.0,,5.0
20181102144610,fsec02_008,fsec02,,,,,,241.0,,241.0,553.0,,
20181102144940,gaia-slave2_003,gaia-slave2,,,,,1.0,201.0,,209.0,1910.0,,7.0
20181102144130,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,495.0,,
20181102144800,fsec03_012,fsec03,,,,,,233.0,,233.0,515.0,,
20181102145000,gaia-slave1_002,gaia-slave1,,,,,,284.0,,292.0,2060.0,,8.0
20181102144530,NetMon_004,NetMon,,,,,,266.0,,266.0,368.0,,
20181102145210,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102144950,nv-acc-01_015,nv-acc-01,,,,,,333.0,,333.0,1102.0,,
20181102144450,fsec01_007,fsec01,,,,,,501.0,,501.0,2674.0,,
20181102145550,iris-d03_023,iris-d03,,,,,,438.0,,438.0,1167.0,,
20181102143940,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,540.0,,
20181102144910,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102144910,KVMHost02_014,KVMHost02,,,,,1.0,556.0,,558.0,1181.0,,1.0
20181102144910,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102144910,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102144910,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,689.0,,
20181102144910,KVMHost01_013,KVMHost01,,,,,1.0,874.0,,875.0,1172.0,,
20181102144910,iris-client_020,iris-client,,,,,1.0,820.0,,821.0,3417.0,,
20181102144910,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102144910,WIKI_005,WIKI,,,,,,168.0,,168.0,209.0,,
20181102144910,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102144910,ivytest_018,ivytest,,,,,1.0,550.0,,551.0,2335.0,,
20181102144910,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102144920,demo_data_02,gcs3,,,,,,303.0,,303.0,705.0,,
20181102144920,demo_data_07,mhost6,,,,,,415.0,,415.0,1022.0,,
20181102144920,demo_data_01,gcs2,,,,,,309.0,,309.0,805.0,,
20181102144920,demo_data_03,gcs4,,,,,,305.0,,305.0,739.0,,
20181102144920,demo_data_09,iris-m01,,,,,,416.0,,416.0,947.0,,
20181102144920,demo_data_06,gcs7,,,,,,307.0,,307.0,732.0,,
20181102144920,demo_data_08,mhost7,,,,,,419.0,,419.0,1148.0,,
20181102144920,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102144920,demo_data_04,gcs5,,,,,,316.0,,316.0,813.0,,
20181102144920,demo_data_05,gcs6,,,,,,301.0,,301.0,675.0,,
20181102144940,gaia-master_001,add-m01,,,,,,310.0,,315.0,3592.0,,5.0
20181102144620,fsec02_008,fsec02,,,,,,241.0,,241.0,553.0,,
20181102144950,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1910.0,,7.0
20181102144140,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,495.0,,
20181102144810,fsec03_012,fsec03,,,,,,233.0,,233.0,515.0,,
20181102145010,gaia-slave1_002,gaia-slave1,,,,,,284.0,,292.0,2060.0,,8.0
20181102144540,NetMon_004,NetMon,,,,,,266.0,,266.0,368.0,,
20181102145220,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102145000,nv-acc-01_015,nv-acc-01,,,,,,333.0,,333.0,1102.0,,
20181102144500,fsec01_007,fsec01,,,,,,497.0,,497.0,2671.0,,
20181102145600,iris-d03_023,iris-d03,,,,,,438.0,,438.0,1161.0,,
20181102143950,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,540.0,,
20181102144920,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102144920,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102144920,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,677.0,,
20181102144920,KVMHost01_013,KVMHost01,,,,,,875.0,,875.0,1165.0,,
20181102144920,wiki_006,wiki,,,,,2.0,212.0,,214.0,498.0,,
20181102144920,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102144920,KVMHost02_014,KVMHost02,,,,,2.0,555.0,,558.0,1172.0,,1.0
20181102144920,iris-client_020,iris-client,,,,,,821.0,,821.0,3417.0,,
20181102144920,WIKI_005,WIKI,,,,,1.0,167.0,,168.0,209.0,,
20181102144920,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102144920,ivytest_018,ivytest,,,,,1.0,550.0,,551.0,2335.0,,
20181102144920,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102144930,demo_data_02,gcs3,,,,,,303.0,,303.0,703.0,,
20181102144930,demo_data_07,mhost6,,,,,,416.0,,416.0,1024.0,,
20181102144930,demo_data_03,gcs4,,,,,,305.0,,305.0,735.0,,
20181102144930,demo_data_01,gcs2,,,,,,309.0,,309.0,805.0,,
20181102144930,demo_data_09,iris-m01,,,,,,415.0,,415.0,943.0,,
20181102144930,demo_data_06,gcs7,,,,,,307.0,,307.0,730.0,,
20181102144930,demo_data_08,mhost7,,,,,,418.0,,418.0,1139.0,,
20181102144930,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102144930,demo_data_05,gcs6,,,,,1.0,300.0,,301.0,675.0,,
20181102144930,demo_data_04,gcs5,,,,,,316.0,,316.0,813.0,,
20181102144950,gaia-master_001,add-m01,,,,,,310.0,,315.0,3592.0,,5.0
20181102144630,fsec02_008,fsec02,,,,,,239.0,,239.0,551.0,,
20181102145000,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1910.0,,7.0
20181102144150,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,495.0,,
20181102144820,fsec03_012,fsec03,,,,,,233.0,,233.0,515.0,,
20181102145020,gaia-slave1_002,gaia-slave1,,,,,,284.0,,292.0,2060.0,,8.0
20181102144550,NetMon_004,NetMon,,,,,,265.0,,265.0,367.0,,
20181102145230,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102145010,nv-acc-01_015,nv-acc-01,,,,,,334.0,,334.0,1104.0,,
20181102144510,fsec01_007,fsec01,,,,,,496.0,,496.0,2669.0,,
20181102145610,iris-d03_023,iris-d03,,,,,1.0,437.0,,438.0,1177.0,,
20181102144000,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,540.0,,
20181102144930,KVMHost02_014,KVMHost02,,,,,1.0,556.0,,558.0,1173.0,,1.0
20181102144930,hadoop03_011,hadoop03,,,,,1.0,243.0,,244.0,356.0,,
20181102144930,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102144930,KVMHost01_013,KVMHost01,,,,,,875.0,,875.0,1168.0,,
20181102144930,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,668.0,,
20181102144930,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102144930,WIKI_005,WIKI,,,,,,168.0,,168.0,209.0,,
20181102144930,iris-client_020,iris-client,,,,,,820.0,,820.0,3416.0,,
20181102144930,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102144930,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102144930,ivytest_018,ivytest,,,,,1.0,551.0,,552.0,2336.0,,
20181102144930,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102144940,demo_data_02,gcs3,,,,,,303.0,,303.0,703.0,,
20181102144940,demo_data_01,gcs2,,,,,,309.0,,309.0,805.0,,
20181102144940,demo_data_07,mhost6,,,,,1.0,415.0,,416.0,1024.0,,
20181102144940,demo_data_03,gcs4,,,,,1.0,304.0,,305.0,734.0,,
20181102144940,demo_data_06,gcs7,,,,,,307.0,,307.0,730.0,,
20181102144940,demo_data_09,iris-m01,,,,,,415.0,,415.0,943.0,,
20181102144940,demo_data_08,mhost7,,,,,,418.0,,418.0,1139.0,,
20181102144940,demo_data_04,gcs5,,,,,,316.0,,316.0,813.0,,
20181102144940,demo_data_05,gcs6,,,,,,301.0,,301.0,675.0,,
20181102144940,docker_host_03,iris-s02,,,,,1.0,302.0,,303.0,486.0,,
20181102145000,gaia-master_001,add-m01,,,,,,310.0,,315.0,3592.0,,5.0
20181102144640,fsec02_008,fsec02,,,,,,239.0,,239.0,551.0,,
20181102145010,gaia-slave2_003,gaia-slave2,,,,,,203.0,,210.0,1911.0,,7.0
20181102144200,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,495.0,,
20181102144830,fsec03_012,fsec03,,,,,,233.0,,233.0,515.0,,
20181102145030,gaia-slave1_002,gaia-slave1,,,,,,284.0,,292.0,2060.0,,8.0
20181102144600,NetMon_004,NetMon,,,,,,265.0,,265.0,367.0,,
20181102145240,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102145020,nv-acc-01_015,nv-acc-01,,,,,,334.0,,334.0,1104.0,,
20181102144520,fsec01_007,fsec01,,,,,,501.0,,501.0,2674.0,,
20181102145620,iris-d03_023,iris-d03,,,,,,438.0,,438.0,1171.0,,
20181102144010,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,540.0,,
20181102144940,KVMHost02_014,KVMHost02,,,,,1.0,556.0,,558.0,1174.0,,1.0
20181102144940,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102144940,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102144940,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102144940,kvm-host3_019,kvm-host3,,,,,3.0,519.0,,522.0,681.0,,
20181102144940,KVMHost01_013,KVMHost01,,,,,,875.0,,875.0,1166.0,,
20181102144940,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102144940,WIKI_005,WIKI,,,,,,168.0,,168.0,209.0,,
20181102144940,iris-client_020,iris-client,,,,,,820.0,,820.0,3416.0,,
20181102144940,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102144940,ivytest_018,ivytest,,,,,,553.0,,553.0,2337.0,,
20181102144940,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102144950,demo_data_01,gcs2,,,,,,309.0,,309.0,805.0,,
20181102144950,demo_data_07,mhost6,,,,,,416.0,,416.0,1024.0,,
20181102144950,demo_data_02,gcs3,,,,,,303.0,,303.0,703.0,,
20181102144950,demo_data_03,gcs4,,,,,,305.0,,305.0,734.0,,
20181102144950,demo_data_09,iris-m01,,,,,1.0,414.0,,415.0,943.0,,
20181102144950,demo_data_06,gcs7,,,,,,306.0,,306.0,730.0,,
20181102144950,demo_data_08,mhost7,,,,,,418.0,,418.0,1139.0,,
20181102144950,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102144950,demo_data_04,gcs5,,,,,,316.0,,316.0,813.0,,
20181102144950,demo_data_05,gcs6,,,,,,301.0,,301.0,675.0,,
20181102145010,gaia-master_001,add-m01,,,,,,310.0,,315.0,3592.0,,5.0
20181102144650,fsec02_008,fsec02,,,,,,239.0,,239.0,551.0,,
20181102145020,gaia-slave2_003,gaia-slave2,,,,,,203.0,,210.0,1911.0,,7.0
20181102144210,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,495.0,,
20181102144840,fsec03_012,fsec03,,,,,,233.0,,233.0,515.0,,
20181102145040,gaia-slave1_002,gaia-slave1,,,,,,284.0,,292.0,2060.0,,8.0
20181102144610,NetMon_004,NetMon,,,,,,264.0,,264.0,366.0,,
20181102145250,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102145030,nv-acc-01_015,nv-acc-01,,,,,,334.0,,334.0,1105.0,,
20181102144530,fsec01_007,fsec01,,,,,,498.0,,498.0,2671.0,,
20181102145630,iris-d03_023,iris-d03,,,,,,439.0,,439.0,1167.0,,
20181102144020,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,540.0,,
20181102144950,KVMHost02_014,KVMHost02,,,,,2.0,555.0,,558.0,1175.0,,1.0
20181102144950,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102144950,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,666.0,,
20181102144950,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102144950,KVMHost01_013,KVMHost01,,,,,,875.0,,875.0,1160.0,,
20181102144950,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102144950,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102144950,WIKI_005,WIKI,,,,,,168.0,,168.0,209.0,,
20181102144950,ivytest_018,ivytest,,,,,1.0,552.0,,553.0,2337.0,,
20181102144950,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102144950,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102144950,iris-client_020,iris-client,,,,,,820.0,,820.0,3416.0,,
20181102145000,demo_data_02,gcs3,,,,,,303.0,,303.0,702.0,,
20181102145000,demo_data_01,gcs2,,,,,,309.0,,309.0,805.0,,
20181102145000,demo_data_07,mhost6,,,,,,416.0,,416.0,1024.0,,
20181102145000,demo_data_03,gcs4,,,,,,305.0,,305.0,734.0,,
20181102145000,demo_data_06,gcs7,,,,,,306.0,,306.0,730.0,,
20181102145000,demo_data_09,iris-m01,,,,,,415.0,,415.0,943.0,,
20181102145000,demo_data_08,mhost7,,,,,1.0,416.0,,417.0,1138.0,,
20181102145000,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102145000,demo_data_05,gcs6,,,,,,301.0,,301.0,676.0,,
20181102145000,demo_data_04,gcs5,,,,,,316.0,,316.0,813.0,,
20181102145020,gaia-master_001,add-m01,,,,,,310.0,,315.0,3592.0,,5.0
20181102144700,fsec02_008,fsec02,,,,,,240.0,,240.0,552.0,,
20181102145030,gaia-slave2_003,gaia-slave2,,,,,,203.0,,210.0,1911.0,,7.0
20181102144220,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,495.0,,
20181102144850,fsec03_012,fsec03,,,,,,233.0,,233.0,515.0,,
20181102145050,gaia-slave1_002,gaia-slave1,,,,,,284.0,,292.0,2060.0,,8.0
20181102144620,NetMon_004,NetMon,,,,,,265.0,,265.0,367.0,,
20181102145300,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102145040,nv-acc-01_015,nv-acc-01,,,,,,334.0,,334.0,1104.0,,
20181102144540,fsec01_007,fsec01,,,,,,497.0,,497.0,2670.0,,
20181102145640,iris-d03_023,iris-d03,,,,,,439.0,,439.0,1162.0,,
20181102144030,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,540.0,,
20181102145000,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102145000,kvm-host3_019,kvm-host3,,,,,1.0,521.0,,522.0,666.0,,
20181102145000,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102145000,KVMHost02_014,KVMHost02,,,,,1.0,556.0,,558.0,1175.0,,1.0
20181102145000,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102145000,KVMHost01_013,KVMHost01,,,,,1.0,874.0,,875.0,1182.0,,
20181102145000,WIKI_005,WIKI,,,,,,168.0,,168.0,209.0,,
20181102145000,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102145000,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102145000,iris-client_020,iris-client,,,,,,820.0,,820.0,3416.0,,
20181102145000,ivytest_018,ivytest,,,,,1.0,552.0,,553.0,2337.0,,
20181102145000,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102145010,demo_data_02,gcs3,,,,,1.0,302.0,,303.0,702.0,,
20181102145010,demo_data_07,mhost6,,,,,,415.0,,415.0,1023.0,,
20181102145010,demo_data_03,gcs4,,,,,,305.0,,305.0,734.0,,
20181102145010,demo_data_01,gcs2,,,,,,309.0,,309.0,806.0,,
20181102145010,demo_data_06,gcs7,,,,,,309.0,,309.0,902.0,,
20181102145010,demo_data_09,iris-m01,,,,,,416.0,,416.0,944.0,,
20181102145010,demo_data_08,mhost7,,,,,1.0,417.0,,418.0,1139.0,,
20181102145010,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102145010,demo_data_04,gcs5,,,,,,316.0,,316.0,813.0,,
20181102145010,demo_data_05,gcs6,,,,,,301.0,,301.0,676.0,,
20181102145030,gaia-master_001,add-m01,,,,,,310.0,,315.0,3593.0,,5.0
20181102144710,fsec02_008,fsec02,,,,,,240.0,,240.0,552.0,,
20181102145040,gaia-slave2_003,gaia-slave2,,,,,,203.0,,210.0,1911.0,,7.0
20181102144230,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102144900,fsec03_012,fsec03,,,,,,233.0,,233.0,515.0,,
20181102145100,gaia-slave1_002,gaia-slave1,,,,,,284.0,,292.0,2060.0,,8.0
20181102144630,NetMon_004,NetMon,,,,,,265.0,,265.0,367.0,,
20181102145310,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102145050,nv-acc-01_015,nv-acc-01,,,,,,334.0,,334.0,1103.0,,
20181102144550,fsec01_007,fsec01,,,,,,501.0,,501.0,2674.0,,
20181102145650,iris-d03_023,iris-d03,,,,,,439.0,,439.0,1162.0,,
20181102144040,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,539.0,,
20181102145010,KVMHost02_014,KVMHost02,,,,,1.0,556.0,,558.0,1177.0,,1.0
20181102145010,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102145010,KVMHost01_013,KVMHost01,,,,,1.0,874.0,,875.0,1181.0,,
20181102145010,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102145010,wiki_006,wiki,,,,,,215.0,,215.0,499.0,,
20181102145010,kvm-host3_019,kvm-host3,,,,,1.0,521.0,,522.0,688.0,,
20181102145010,iris-client_020,iris-client,,,,,,820.0,,820.0,3416.0,,
20181102145010,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102145010,WIKI_005,WIKI,,,,,1.0,167.0,,168.0,209.0,,
20181102145010,ivytest_018,ivytest,,,,,,552.0,,552.0,2336.0,,
20181102145010,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102145010,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102145020,demo_data_02,gcs3,,,,,,303.0,,303.0,702.0,,
20181102145020,demo_data_07,mhost6,,,,,,415.0,,415.0,1023.0,,
20181102145020,demo_data_01,gcs2,,,,,,309.0,,309.0,829.0,,
20181102145020,demo_data_03,gcs4,,,,,,305.0,,305.0,734.0,,
20181102145020,demo_data_06,gcs7,,,,,1.0,305.0,,306.0,730.0,,
20181102145020,demo_data_09,iris-m01,,,,,,416.0,,416.0,944.0,,
20181102145020,demo_data_08,mhost7,,,,,,418.0,,418.0,1148.0,,
20181102145020,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102145020,demo_data_04,gcs5,,,,,,316.0,,316.0,813.0,,
20181102145020,demo_data_05,gcs6,,,,,,301.0,,301.0,676.0,,
20181102145040,gaia-master_001,add-m01,,,,,,310.0,,315.0,3592.0,,5.0
20181102144720,fsec02_008,fsec02,,,,,,240.0,,240.0,552.0,,
20181102145050,gaia-slave2_003,gaia-slave2,,,,,,203.0,,210.0,1911.0,,7.0
20181102144240,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102144910,fsec03_012,fsec03,,,,,,233.0,,233.0,515.0,,
20181102145110,gaia-slave1_002,gaia-slave1,,,,,,284.0,,292.0,2060.0,,8.0
20181102144640,NetMon_004,NetMon,,,,,,265.0,,265.0,367.0,,
20181102145320,iris-d02_022,iris-d02,,,,,1.0,201.0,,202.0,303.0,,
20181102145100,nv-acc-01_015,nv-acc-01,,,,,1.0,333.0,,334.0,1103.0,,
